publication, user, type, topic, publication_description, quality, num_likes, num_comments, num_share, date, users_tagged
4660,291,Video,TV show,Black Batman costume,0.3219860644445345,2,1,0,355,4
4661,658,Video,Animals,Happy zebra playing on the floor,0.9291952897066614,21,5,3,355,5
4662,140,Video,TV show,Tv comedy,0.3362344634309701,5,2,1,355,8
4663,991,Image,TV show,Almodovar on the Oscars gala,0.8762401419674638,4,1,1,355,4
4664,367,Video,Music Artist,Family singing,0.3332628460143333,4,2,1,355,7
4665,214,Image,TV show,The Great British Baking Show,0.9732946368269291,16,2,2,355,1
4666,208,Video,Sports,Kid playing tennis,0.21367665561478633,0,0,0,355,9
4667,896,Video,TV show,Almodovar on the Oscars gala,0.8355784029034359,12,7,5,356,7
4668,537,Text,Animals,Happy zebra playing on the floor,0.1861655868901294,2,1,1,356,5
4669,861,Video,TV show,Black Batman costume,0.872455617509404,5,1,1,356,3
4670,905,Video,Sports,Watching football on the TV,0.2966614816911698,0,0,0,356,2
4671,71,Text,Music Artist,Listening queen on the bed,0.6168930094081182,12,4,3,356,2
4672,977,Text,Music Artist,Michael Jackson dancing,0.937192204050051,11,2,2,356,8
4673,953,Image,Sports,Palau Blaugrana show,0.9674469959560554,22,8,7,357,5
4674,258,Text,Sports,Lakers vs Miami match,0.7593312597062862,21,9,7,357,6
4675,60,Image,Animals,Turtle eating,0.014168715957474709,1,1,1,357,8
4676,277,Video,TV show,Dog watching the TV,0.3570547254445723,2,0,0,357,8
4677,387,Image,Music Artist,Viñarock tickets,0.23387681203179944,1,1,1,357,8
4678,190,Video,News and present,Fight for women,0.684996799704649,4,0,0,357,4
4679,156,Video,Music Artist,1M of assistants in a concert,0.18522108138588766,0,0,0,357,5
4680,379,Video,Music Artist,Boy and girl dancing,0.4014510263187099,6,3,1,357,5
4681,571,Video,Music Artist,Boy and girl dancing,0.6351123107772824,8,4,2,357,5
4682,402,Video,Sports,Palau Blaugrana show,0.9739563389333745,12,5,3,357,5
4683,700,Video,Sports,Watching football on the TV,0.5286342067796366,3,1,1,357,2
4684,24,Image,TV show,Tv comedy,0.5517149073954407,16,5,4,357,6
4685,984,Image,Music Artist,Elvis Presley show,0.1613096643720655,0,0,0,357,1
4686,364,Video,Food,Italian pizza with cheese,0.4764143455021713,1,1,0,357,7
4687,818,Video,Music Artist,Michael Jackson dancing,0.49534268669657566,2,0,0,358,1
4688,875,Image,Computer games,League of legends game,0.4890301769211284,8,3,2,358,8
4689,282,Text,Sports,Mbappe coming to Madrid,0.9590020662681931,33,13,9,358,0
4690,140,Image,TV show,Black Batman costume,0.6968870501481889,9,2,2,358,8
4691,939,Image,News and present,Economic recovery and inflation,0.21626330591337972,1,1,1,360,6
4692,321,Image,Music Artist,Piano classes academy,0.14623978842358265,1,0,0,360,0
4693,870,Text,Sports,Kid watching champions league on mobile phone,0.6738122634349233,3,0,0,360,6
4694,4,Text,Sports,Visitors watching the Camp Nou,0.13443186165649934,1,0,0,360,7
4695,306,Image,TV show,Dog watching the TV,0.4972528908237197,5,1,1,360,4
4696,538,Text,Animals,Happy zebra playing on the floor,0.05539214928902725,0,0,0,360,6
4697,9,Image,Music Artist,Michael Jackson dancing,0.4120159831474929,5,2,1,361,7
4698,371,Video,Animals,Rabbit sleeping,0.8341316587876244,14,4,4,362,6
4699,139,Text,Animals,Elephant walking,0.21624966582612282,2,0,0,362,5
4700,412,Video,TV show,Watching the TV having dinner,0.03944012509277317,0,0,0,362,7
4701,154,Image,Sports,Watching football on the TV,0.6725316104246608,7,1,0,362,6
4702,838,Image,Music Artist,Listening queen on the bed,0.9558580321134923,7,4,4,362,5
4703,355,Image,TV show,Family going to the cinema,0.669774456335877,7,0,0,362,6
4704,179,Video,Sports,Kid watching champions league on mobile phone,0.2836324862320503,1,1,1,362,4
4705,135,Video,Music Artist,Boy and girl dancing,0.9955299045888439,55,25,19,362,1
4706,829,Video,Sports,Tokio Olympic games,0.3063469417152982,0,0,0,362,6
4707,574,Video,Animals,Elephant walking,0.7623247698325546,11,6,4,362,3
4708,4,Video,TV show,Kid watching Better Call Saul,0.19769560837120181,0,0,0,362,2
4709,44,Image,TV show,Almodovar on the Oscars gala,0.5500484331548867,11,2,1,362,3
4710,659,Video,Food,Coca-Cola factory visitors,0.31968961015393693,2,0,0,362,4
4711,333,Image,Computer games,Red Nintendo DS,0.23404416535396277,0,0,0,362,2
4712,219,Text,Sports,Tokio Olympic games,0.7985272890074986,15,7,4,362,8
4713,955,Image,Computer games,Ibai Llanos streaming,0.0690729162289262,0,0,0,362,5
4714,532,Text,TV show,Almodovar on the Oscars gala,0.5729497084236005,14,4,4,362,1
4715,124,Video,Sports,Kid watching champions league on mobile phone,0.06425317938855779,0,0,0,362,2
4716,353,Image,Music Artist,Listening queen on the bed,0.2504514459248116,0,0,0,362,4
4717,205,Image,TV show,Breaking bad scene,0.8447993038044587,23,8,6,362,8
4718,427,Image,Music Artist,Pink Floyd doing a talk,0.22665498871640988,1,0,0,362,8
4719,536,Video,Animals,Turtle eating,0.22066618383317915,4,3,1,362,6
4720,427,Video,News and present,The US Capitol riots,0.31808006461072913,2,0,0,362,7
4721,678,Video,Computer games,Happy family playing Wii,0.24919568521380597,0,0,0,362,6
4722,47,Image,TV show,The Great British Baking Show,0.3559602028770221,1,0,0,362,1
4723,525,Video,Music Artist,Driving a car with music,0.4485837224358147,6,1,1,363,5
4724,749,Text,Travels,Dancing on Machu Picchu,0.22277184849802734,1,0,0,363,1
4725,564,Image,TV show,The Great British Baking Show,0.12235872161593819,2,0,0,363,0
4726,705,Image,Sports,Watching football on the TV,0.9011043107350699,14,5,4,364,8
4727,379,Image,Music Artist,Michael Jackson dancing,0.09035356765283209,0,0,0,364,9
4728,789,Image,Food,McDonald’s burger and sauces,0.40652224722091646,4,1,1,364,8
4729,124,Image,Drink Brand,Red bull event,0.30773538967755154,1,0,0,364,3
4730,8,Image,Music Artist,AC/DC playing the guitar,0.7191657538758357,24,3,3,364,8
4731,625,Image,TV show,Arcane breaking rankings,0.7661021891498476,30,4,3,364,1
4732,794,Video,TV show,Breaking bad scene,0.1967348298518623,1,0,0,364,2
4733,10,Image,Music Artist,Viñarock tickets,0.3516646744342755,2,2,1,364,6
4734,250,Video,Music Artist,Rap battle on the street,0.8193640450893703,28,8,2,364,5
4735,770,Video,Animals,Family in the safari,0.7569554643618728,9,5,5,364,4
4736,146,Video,Music Artist,AC/DC playing the guitar,0.4522182842336889,6,2,1,364,5
4737,953,Video,Food,Glass in the microwave,0.16334462480996048,2,1,1,364,4
4738,902,Video,Sports,Cat playing football,0.4542561540364757,2,0,0,365,7
4739,488,Image,Music Artist,Led Zeppelin singing,0.9934152259868193,18,7,6,365,8
4740,642,Image,Food,Chinese Peking duck,0.8729687380018061,17,5,2,365,10
4741,61,Image,Music Artist,Listening queen on the bed,0.8684544807919893,15,3,2,365,5
4742,251,Image,Sports,Cat playing football,0.5105043122357167,14,4,3,365,2
4743,770,Image,Music Artist,Pink Floyd doing a talk,0.7042769167230647,14,5,4,365,7
4744,852,Image,Music Artist,Eminem singing on NFL,0.4977712977588118,3,2,1,365,1
4745,94,Image,Sports,Mbappe coming to Madrid,0.06191544686979311,0,0,0,365,1
4746,117,Text,Music Artist,Eminem singing on NFL,0.3113473009820392,4,1,0,366,1
4747,685,Image,Animals,Happy zebra playing on the floor,0.474070155249113,0,0,0,366,2
4748,476,Text,Sports,Lakers vs Miami match,0.2158782557403457,2,0,0,366,6
4749,100,Image,Computer games,Ibai Llanos streaming,0.2427142967313538,3,0,0,366,3
4750,192,Image,News and present,The US Capitol riots,0.9750142782643848,30,10,7,366,6
4751,398,Text,Music Artist,Boy and girl dancing,0.5385462457321434,1,1,1,366,8
4752,906,Video,Food,Chinese Peking duck,0.15543487844852155,0,0,0,366,7
4753,267,Video,Computer games,Buying on Steam,0.30479046393173304,2,1,1,366,2
4754,355,Video,Food,Chorizo a la sidra,0.39460094679440816,7,2,1,366,2
4755,927,Video,Sports,Watching football on the TV,0.34367556461552373,1,1,1,366,1
4756,486,Video,TV show,Black Batman costume,0.18845766186703838,2,1,0,366,5
4757,257,Text,Sports,Lakers vs Miami match,0.8323717466451915,13,4,3,366,7
4758,55,Video,Food,Spanish Cuisine,0.8149121186209695,20,8,7,366,7
4759,305,Image,Food,Oven cleaning,0.22829748695203256,0,0,0,366,6
4760,448,Text,Music Artist,Michael Jackson dancing,0.6419843702854267,15,4,3,366,8
4761,292,Text,Music Artist,Elvis Presley show,0.5995346081443731,8,4,3,366,6
4762,159,Video,TV show,Tv comedy,0.6272391459309073,13,3,1,367,3
4763,647,Video,TV show,Kid watching Better Call Saul,0.11195034833943307,0,0,0,367,9
4764,713,Video,Animals,Happy zebra playing on the floor,0.42679327254856214,1,0,0,367,5
4765,16,Image,Food,McDonald’s burger and sauces,0.284951971743048,0,0,0,367,9
4766,355,Video,TV show,Family going to the cinema,0.3666201958304848,2,1,1,367,6
4767,977,Text,TV show,Black Batman costume,0.9722327341637182,11,5,5,367,1
4768,9,Video,News and present,Ukraine crisis,0.10611587789231824,0,0,0,367,8
4769,88,Text,Food,Food Travels,0.6362667837787221,13,4,3,367,6
4770,327,Image,Animals,Dog raising her dogs,0.7581241309487073,12,3,2,367,3
4771,236,Video,Drink Brand,Heineken advertisement,0.6676637462597865,9,3,3,367,3
4772,581,Video,Food,Workers picking coffee,0.09532439884686827,1,0,0,367,0
4773,681,Image,Music Artist,AC/DC playing the guitar,0.5597640475290314,6,2,1,367,4
4774,140,Image,Animals,Happy cat playing with a ball,0.2921610541918972,3,0,0,367,2
4775,154,Image,TV show,Kid watching Better Call Saul,0.544525176629047,1,0,0,367,3
4776,928,Video,TV show,The Great British Baking Show,0.622017294212771,5,0,0,367,8
4777,839,Video,Food,Family eating lasagne,0.6564157074740098,3,2,1,367,7
4778,5,Text,Animals,Brown cat jumping,0.6350281461564817,11,4,3,367,6
4779,99,Image,TV show,Dog watching the TV,0.8566810625310367,32,12,11,367,1
4780,292,Image,Animals,Happy zebra playing on the floor,0.8448937572586056,12,3,3,367,4
4781,445,Video,Sports,Mbappe coming to Madrid,0.4685605893113579,7,0,0,367,4
4782,18,Video,Music Artist,Rap battle on the street,0.65029009058631,13,3,3,367,8
4783,710,Image,Sports,Lakers vs Miami match,0.9918116234299391,12,4,3,367,4
4784,653,Image,TV show,Kid watching Better Call Saul,0.11187269418871959,0,0,0,367,2
4785,541,Video,Music Artist,Driving a car with music,0.7026298409793839,17,6,3,367,5
4786,104,Image,Music Artist,Family singing,0.30397733195846033,1,0,0,368,7
4787,731,Image,Sports,Mbappe coming to Madrid,0.03490278133315505,0,0,0,368,1
4788,625,Video,Sports,Visitors watching the Camp Nou,0.455903849375644,5,0,0,368,6
4789,574,Video,TV show,Arcane breaking rankings,0.39684523823165685,1,0,0,368,9
4790,546,Video,Animals,Cat eating,0.09742158136080048,1,0,0,368,4
4791,827,Video,News and present,Mental health,0.8498932223203876,12,4,2,368,9
4792,158,Image,Sports,Playing paddle,0.7489454948322669,21,4,3,370,7
4793,856,Text,Sports,Playing paddle,0.10292914593007385,0,0,0,370,3
4794,912,Text,TV show,Breaking bad scene,0.16531021542591784,1,0,0,370,3
4795,565,Video,Animals,Human touching his cat,0.5456594418082038,5,1,1,370,3
4796,755,Image,TV show,Watching the TV having dinner,0.5011128242549526,2,0,0,370,5
4797,498,Text,TV show,Tv comedy,0.6400556086584747,2,1,1,370,3
4798,351,Text,Sports,Mbappe coming to Madrid,0.045356605636019176,1,0,0,370,4
4799,497,Image,Sports,Playing paddle,0.648781596015186,3,1,1,370,6
4800,896,Image,Animals,Brown cat jumping,0.7139429480493946,7,3,3,370,5
4801,68,Text,Animals,Giraffe smiling,0.3120157669473268,0,0,0,370,3
4802,145,Image,Computer games,Tutorial of Valorant,0.05360189015244954,0,0,0,370,8
4803,711,Video,Sports,Tokio Olympic games,0.42313924153018834,1,1,1,370,5
4804,867,Image,Sports,Kid playing tennis,0.3492988724838434,2,0,0,370,3
4805,346,Image,TV show,Arcane breaking rankings,0.16657853532518274,0,0,0,370,9
4806,448,Text,Sports,Playing paddle,0.5780500588476841,9,0,0,370,6
4807,670,Image,Music Artist,Boy and girl dancing,0.155832044514016,2,1,1,370,5
4808,290,Text,Sports,Palau Blaugrana show,0.3324859419906805,1,0,0,371,0
4809,120,Image,Music Artist,Piano classes academy,0.500219517431358,2,0,0,371,4
4810,648,Image,TV show,Dog watching the TV,0.08258310403201108,0,0,0,371,1
4811,840,Video,Sports,Palau Blaugrana show,0.20695493404209964,2,0,0,371,7
4812,806,Video,Sports,Playing paddle,0.6531131866136387,8,3,1,372,1
4813,114,Image,Sports,Visitors watching the Camp Nou,0.13804210940048922,1,1,0,372,3
4814,410,Video,Sports,Lakers vs Miami match,0.28696456293582095,1,1,1,372,0
4815,461,Text,Animals,Sad dog playing with a ball,0.5311490303688285,3,1,0,372,8
4816,55,Video,Travels,Dancing on Machu Picchu,0.844768629402291,27,10,7,372,2
4817,906,Image,Computer games,Auronplay playing Minecraft,0.732998637375472,13,7,5,372,9
4818,13,Image,Sports,Palau Blaugrana show,0.03959975612912425,0,0,0,372,2
4819,43,Image,Music Artist,Driving a car with music,0.8027963334625021,34,12,11,372,7
4820,845,Image,Sports,Kid watching champions league on mobile phone,0.42820318843326866,3,2,2,372,4
4821,855,Text,Animals,Cat raising her cats,0.06811837881088434,0,0,0,372,3
4822,461,Text,Animals,Elephant walking,0.5624176493703265,7,2,1,372,2
4823,320,Video,Travels,Having dinner on the tower of Pisa,0.9235567435737225,46,19,14,372,5
4824,242,Video,News and present,Economic recovery and inflation,0.9534763668174883,28,12,9,372,3
4825,420,Image,Sports,Family running on the beach,0.8087187259234665,10,4,1,372,8
4826,640,Text,Music Artist,Driving a car with music,0.008133852978464473,0,0,0,372,5
4827,520,Video,Computer games,Tutorial of Valorant,0.019817667977260922,0,0,0,372,6
4828,604,Text,TV show,Kid watching Better Call Saul,0.4562811309054582,0,0,0,373,3
4829,76,Video,Music Artist,Elvis Presley show,0.9856569630476795,40,14,11,373,6
4830,681,Video,Sports,Lakers vs Miami match,0.3617435742082009,1,1,1,373,3
4831,530,Image,Sports,Palau Blaugrana show,0.8432371715135375,16,5,4,373,2
4832,669,Text,Animals,Rabbit sleeping,0.36063909681194484,1,0,0,373,8
4833,786,Video,TV show,Dog watching the TV,0.797758206064582,8,3,3,373,3
4834,324,Video,Drink Brand,Green Fanta on the supermarket,0.8867360909127822,19,8,6,373,2
4835,715,Image,Music Artist,Eminem singing on NFL,0.7398780154807761,12,2,2,373,7
4836,757,Image,Animals,Dog with glasses and smiling,0.743848036753172,12,4,4,374,4
4837,651,Text,Travels,Taj Mahal sunset,0.8702008526682671,15,5,5,374,0
4838,1,Image,Music Artist,Rap battle on the street,0.9167304780418513,65,23,17,374,3
4839,888,Video,Sports,Lakers vs Miami match,0.7547539813860733,12,4,3,374,2
4840,36,Text,Food,Family eating lasagne,0.20199176841466726,0,0,0,374,3
4841,548,Image,TV show,Breaking bad scene,0.48416251193302284,7,3,2,374,4
4842,396,Video,Music Artist,Led Zeppelin singing,0.4813837787674865,7,3,3,374,6
4843,896,Image,Animals,Turtle eating,0.7736638785860401,12,3,3,374,9
4844,694,Text,Animals,Book of 100 animals,0.8903119726102677,12,5,5,374,8
4845,150,Image,Travels,Having dinner on the tower of Pisa,0.6071646009144595,3,1,1,374,2
4846,587,Image,Computer games,Red Nintendo DS,0.7473774077967291,10,4,3,374,7
4847,378,Video,Sports,Lakers vs Miami match,0.5425968030121189,5,2,2,374,5
4848,827,Image,Animals,Cat raising her cats,0.9237229215288093,10,5,4,374,5
4849,914,Image,Sports,Kid playing tennis,0.5931813647236895,10,2,1,374,0
4850,143,Image,Food,Goulash in Hungary,0.12418899557549912,0,0,0,374,9
4851,263,Image,Music Artist,Family singing,0.7753173238795444,21,3,2,374,8
4852,816,Image,Sports,Kid watching champions league on mobile phone,0.01175719126654573,0,0,0,374,2
4853,244,Image,Computer games,Tutorial of Valorant,0.6897609152488111,14,3,2,374,8
4854,909,Image,Music Artist,Led Zeppelin singing,0.6185185800370141,6,3,2,374,0
4855,748,Image,TV show,The Great British Baking Show,0.8617960190285638,5,1,1,374,5
4856,860,Text,TV show,Black Batman costume,0.5690536949435074,5,1,1,374,0
4857,809,Image,Sports,Cat playing football,0.7510952310092833,12,6,2,374,5
4858,87,Text,Music Artist,Pink Floyd doing a talk,0.6244477381792869,8,3,3,374,4
4859,70,Image,Computer games,Computer games shop,0.8177403459248036,36,11,10,374,4
4860,891,Image,TV show,Kid watching Better Call Saul,0.36190578774299853,5,2,2,375,7
4861,513,Video,Food,Goulash in Hungary,0.47970606602312815,1,0,0,375,4
4862,852,Image,Computer games,Happy family playing Wii,0.17073014447389578,0,0,0,375,4
4863,105,Text,Sports,Tokio Olympic games,0.8071045268720501,22,10,5,375,5
4864,377,Image,Drink Brand,Disco dance,0.4810903516935091,8,3,2,375,7
4865,799,Image,Travels,Parthenon sunset,0.2419523925735455,0,0,0,375,3
4866,519,Video,TV show,Breaking bad scene,0.8610325417050284,18,5,4,375,1
4867,975,Text,Music Artist,Boy and girl dancing,0.3357340503161178,1,0,0,375,6
4868,129,Image,TV show,Arcane breaking rankings,0.7520218104061871,21,5,5,375,8
4869,190,Image,Animals,Brown cat jumping,0.3544878890953759,0,0,0,375,2
4870,241,Image,Sports,Mbappe coming to Madrid,0.6041074845930519,5,1,0,375,7
4871,764,Text,Animals,Brown cat jumping,0.08024407798752131,0,0,0,375,2
4872,473,Image,Animals,Dog sleeping in bed,0.7156332913900378,5,0,0,376,7
4873,731,Image,Drink Brand,Playing football with Gatorade,0.79581822123482,3,1,0,376,7
4874,464,Image,Sports,Cat playing football,0.9933699395009146,24,10,6,376,1
4875,492,Image,Food,Oven cleaning,0.5348468649324386,4,1,0,376,3
4876,299,Video,News and present,COVID-19 vaccines available to all,0.42247070519423346,5,3,2,376,4
4877,491,Image,Animals,Happy cat playing with a ball,0.9038879557500892,4,1,1,376,1
4878,770,Image,Food,Italian pizza with cheese,0.0063148771526759795,0,0,0,376,1
4879,823,Image,Sports,Mbappe coming to Madrid,0.020758953972674354,0,0,0,376,8
4880,479,Video,Animals,Book of 100 animals,0.6201331639866218,2,1,1,376,7
4881,661,Image,Animals,Human playing with his dog,0.2102160432438963,3,1,0,376,8
4882,491,Image,Music Artist,1M of assistants in a concert,0.15766728477594705,1,1,1,376,6
4883,983,Image,Food,Family eating lasagne,0.009892072497072246,1,1,0,376,6
4884,284,Image,Music Artist,Piano classes academy,0.8495287589982382,23,8,6,376,0
4885,475,Text,Music Artist,Listening queen on the bed,0.8652467992846842,4,3,3,376,4
4886,252,Image,Music Artist,Listening queen on the bed,0.26809615123335273,1,0,0,376,1
4887,434,Image,Music Artist,Pink Floyd doing a talk,0.050478819187083634,0,0,0,376,8
4888,34,Image,Computer games,Friends playing games on the sofa,0.2684087051378887,1,0,0,376,5
4889,575,Image,Food,Local food contest,0.7998149112734559,13,2,1,376,4
4890,22,Text,Animals,Cat with glasses and smiling,0.8226873065314917,21,8,6,376,7
4891,520,Video,Animals,Human touching a parrot,0.37912504808661507,2,1,1,376,8
4892,216,Video,Computer games,Computer games shop,0.2721000254723056,2,2,1,376,2
4893,143,Image,Sports,Kid watching champions league on mobile phone,0.04211458779156452,2,1,1,376,8
